graph20_20_618.txt: 
Min Cuts: 53 
R Size | Number of Cuts
     6 |             2
     7 |             4
     8 |             1
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_58.txt: 
Min Cuts: 66 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             3
     4 |             5
     5 |             4
     6 |             5
     7 |             3
     8 |             4
     9 |             3
    10 |             4
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             3
    16 |             3
    17 |             0
    18 |             0
    19 |             0

graph20_20_175.txt: 
Min Cuts: 66 
R Size | Number of Cuts
     1 |             8
     2 |             9
     3 |             9
     4 |             5
     5 |             3
     6 |             2
     7 |             3
     8 |             2
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_20_33.txt: 
Min Cuts: 66 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             5
     4 |             2
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             3
    11 |             2
    12 |             1
    13 |             2
    14 |             2
    15 |             2
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_20_972.txt: 
Min Cuts: 66 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             5
     4 |             3
     5 |             2
     6 |             3
     7 |             2
     8 |             4
     9 |             4
    10 |             3
    11 |             4
    12 |             3
    13 |             1
    14 |             2
