graph20_40_852.txt: 
Min Cuts: 37 
R Size | Number of Cuts
R Size | Number of Cuts
     1 |             5
     2 |             0
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             2
    14 |             1
    15 |             3
    16 |             2
    17 |             3
    18 |            22
    19 |             0

graph20_40_180.txt: 
Min Cuts: 57 
R Size | Number of Cuts
     1 |             7
     2 |             1
     3 |             3
     4 |             2
     5 |             2
     6 |             1
     7 |             2
     8 |             1
     9 |             1
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             2
    15 |             4
    16 |             2
    17 |             7
    18 |             6
    19 |             0

graph20_40_431.txt: 
Min Cuts: 57 
R Size | Number of Cuts
     1 |             6
     2 |             3
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             2
     8 |             0
     9 |             3
    10 |             1
    11 |             2
    12 |             2
    13 |             1
    14 |             0
    15 |             2
    16 |             5
    17 |            10
    18 |             8
    19 |             0

graph20_40_717.txt: 
Min Cuts: 57 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             3
     4 |             3
     5 |             0
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             1
    12 |             1
    13 |             0
    14 |             4
    15 |             6
    16 |             1
    17 |             4
    18 |             9
    19 |             0

graph20_40_733.txt: 
Min Cuts: 57 
R Size | Number of Cuts
     1 |             7
     2 |             9
     3 |             4
     4 |             3
     5 |             2
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             2
