graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
    18 |             1
    19 |             9

graph20_40_656.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            25
     2 |             9
     3 |            11
     4 |            10
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             3
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             3
    17 |             1
    18 |             2
    19 |             5

graph20_40_159.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            29
     2 |             5
     3 |             4
     4 |             4
     5 |             1
     6 |             2
     7 |             4
     8 |             0
     9 |             2
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             4
    15 |             0
    16 |             4
    17 |             3
    18 |             6
    19 |             6

graph20_40_381.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            42
     2 |             9
     3 |             4
     4 |             2
     5 |             0
     6 |             0
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             2
    13 |             1
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             3
    19 |             3

graph20_40_818.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            31
     2 |            15
     3 |             7
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             2
    17 |             4
    18 |             3
    19 |             2

graph20_40_55.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            23
     2 |             8
     3 |            12
     4 |             0
     5 |             0
     6 |             2
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             4
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             0
    17 |             6
    18 |             4
    19 |             6

graph20_40_291.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            33
     2 |            16
     3 |             5
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             2
    18 |             6
    19 |             3

graph20_40_853.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            21
     2 |             8
     3 |             6
     4 |             2
     5 |             4
     6 |             0
     7 |            10
     8 |             3
     9 |             0
    10 |             2
    11 |             1
    12 |             0
    13 |             0
    14 |             2
    15 |             3
    16 |             2
    17 |             2
    18 |             5
    19 |             4

graph20_40_882.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            37
     2 |             2
     3 |             0
     4 |             5
     5 |             4
     6 |             7
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             4
    13 |             0
    14 |             2
    15 |             3
    16 |             3
    17 |             0
    18 |             3
    19 |             5

graph20_40_145.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            37
     2 |             8
     3 |             1
     4 |             3
     5 |             6
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             5
    18 |             6
    19 |             5

graph20_40_377.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            33
     2 |            14
     3 |             5
     4 |             5
     5 |             0
     6 |             0
     7 |             1
     8 |             3
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             4
    18 |             1
    19 |             7

graph20_40_1.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            24
     2 |             6
     3 |             3
     4 |             7
     5 |             6
     6 |             3
     7 |             1
     8 |             1
     9 |             4
    10 |             3
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             4
    16 |             2
    17 |             4
    18 |             2
    19 |             3

graph20_40_875.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            30
     2 |            26
     3 |             2
     4 |             1
     5 |             0
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             8
    19 |             3

graph20_40_712.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            34
     2 |            17
     3 |             2
     4 |             0
     5 |             5
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             5
    19 |             4

graph20_40_280.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            27
     2 |            22
     3 |             3
     4 |             2
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             2
    16 |             1
    17 |             3
    18 |             4
    19 |             5

graph20_40_346.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            23
     2 |            19
     3 |             5
     4 |             3
     5 |             3
     6 |             2
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             3
    13 |             1
    14 |             1
    15 |             3
    16 |             3
    17 |             1
    18 |             1
    19 |             6

graph20_40_672.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            36
     2 |             8
     3 |             5
     4 |             7
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             3
    15 |             1
    16 |             1
    17 |             1
    18 |             3
    19 |             7

graph20_40_850.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            28
     2 |            16
     3 |             5
     4 |             0
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             4
    11 |             2
    12 |             3
    13 |             2
    14 |             1
    15 |             1
    16 |             0
    17 |             2
    18 |             4
    19 |             4

graph20_40_777.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            26
     2 |            11
     3 |             7
     4 |             1
     5 |             7
     6 |             0
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             5
    18 |             5
    19 |             7

graph20_40_321.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            27
     2 |            15
     3 |             6
     4 |             1
     5 |             5
     6 |             4
     7 |             1
     8 |             1
     9 |             1
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             3
    18 |             3
    19 |             4

graph20_40_629.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            26
     2 |            21
     3 |             4
     4 |             3
     5 |             7
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             2
    18 |             1
    19 |             5

graph20_40_599.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            27
     2 |             7
     3 |             4
     4 |            10
     5 |             1
     6 |             0
     7 |             0
     8 |             7
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             4
    17 |             3
    18 |             6
    19 |             5

graph20_40_29.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             6
     4 |            16
     5 |             6
     6 |             0
     7 |             6
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             4
    18 |             4
    19 |             7

graph20_40_389.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            28
     2 |            11
     3 |             8
     4 |             1
     5 |             6
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             0
    15 |             0
    16 |             0
    17 |             7
    18 |             6
    19 |             7

graph20_40_581.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            46
     2 |             6
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             3
    16 |             3
    17 |             5
    18 |             0
    19 |             7

graph20_40_996.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            42
     2 |             9
     3 |             0
     4 |             2
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             1
    16 |             1
    17 |             4
    18 |             7
    19 |             6

graph20_40_590.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            22
     2 |             4
     3 |             1
     4 |             1
     5 |             9
     6 |             3
     7 |             5
     8 |             0
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             0
    14 |             6
    15 |             3
    16 |             6
    17 |             3
    18 |             3
    19 |             4

graph20_40_183.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            23
     2 |             6
     3 |            18
     4 |             3
     5 |             2
     6 |             2
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             4
    16 |             3
    17 |             1
    18 |             6
    19 |             6

graph20_40_354.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            14
     2 |            23
     3 |            15
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             4
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             3
    18 |             6
    19 |             5

graph20_40_125.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            27
     2 |            16
     3 |             2
     4 |             1
     5 |             2
     6 |             1
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             3
    16 |             4
    17 |             4
    18 |             3
    19 |             8

graph20_40_211.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            24
     2 |            12
     3 |            12
     4 |             7
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             4
    11 |             1
    12 |             1
    13 |             3
    14 |             0
    15 |             3
    16 |             0
    17 |             2
    18 |             1
    19 |             4

graph20_40_771.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            26
     2 |             4
     3 |             6
     4 |             5
     5 |            11
     6 |             1
     7 |             9
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             4
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |             3

graph20_40_163.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            13
     3 |             6
     4 |             3
     5 |             2
     6 |             0
     7 |             0
     8 |             6
     9 |             0
    10 |             5
    11 |             0
    12 |             0
    13 |             3
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             5
    19 |             9

graph20_40_685.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            24
     2 |            17
     3 |             6
     4 |             4
     5 |             0
     6 |             0
     7 |             3
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             3
    16 |             1
    17 |             5
    18 |             6
    19 |             4

graph20_40_131.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            42
     2 |             8
     3 |             2
     4 |             2
     5 |             3
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             3
    18 |             3
    19 |             9

graph20_40_881.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            30
     2 |             8
     3 |             1
     4 |             0
     5 |             5
     6 |             1
     7 |             9
     8 |             3
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             5
    18 |             5
    19 |             5

graph20_40_674.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            28
     2 |             9
     3 |            17
     4 |             5
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             4
    19 |             6

graph20_40_966.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            28
     2 |            14
     3 |             3
     4 |             4
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             1
    13 |             2
    14 |             1
    15 |             2
    16 |             3
    17 |             4
    18 |             4
    19 |             6

graph20_40_438.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            40
     2 |             9
     3 |             4
     4 |             6
     5 |             3
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             4
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             3
    18 |             0
    19 |             5

graph20_40_916.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            29
     2 |            13
     3 |             8
     4 |             2
     5 |             0
     6 |             1
     7 |             1
     8 |             1
     9 |             5
    10 |             4
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             2
    18 |             4
    19 |             3

graph20_40_622.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            37
     2 |             8
     3 |             5
     4 |             0
     5 |             1
     6 |             1
     7 |             3
     8 |             1
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             2
    15 |             6
    16 |             1
    17 |             1
    18 |             3
    19 |             2

graph20_40_697.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            33
     2 |            14
     3 |             2
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             6
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |             2
    17 |             1
    18 |             4
    19 |             7

graph20_40_707.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             8
     4 |             1
     5 |             3
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             3
    14 |             1
    15 |             1
    16 |             2
    17 |             2
    18 |             4
    19 |             8

graph20_40_961.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            33
     2 |             4
     3 |             2
     4 |            10
     5 |             5
     6 |             1
     7 |             4
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             2
    18 |             3
    19 |             8

graph20_40_420.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            32
     2 |            15
     3 |             5
     4 |             6
     5 |             1
     6 |             0
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             2
    14 |             2
    15 |             0
    16 |             4
    17 |             1
    18 |             2
    19 |             4

graph20_40_434.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            24
     2 |             7
     3 |            13
     4 |             1
     5 |             8
     6 |             2
     7 |             4
     8 |             0
     9 |             2
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             5
    19 |             6

graph20_40_703.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            26
     2 |             5
     3 |             5
     4 |             0
     5 |             0
     6 |             0
     7 |             9
     8 |             8
     9 |             4
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             5
    15 |             2
    16 |             3
    17 |             3
    18 |             1
    19 |             1

graph20_40_239.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            32
     2 |            11
     3 |             9
     4 |             6
     5 |             3
     6 |             0
     7 |             4
     8 |             1
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             5

graph20_40_423.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            37
     2 |             9
     3 |             9
     4 |             0
     5 |             0
     6 |             0
     7 |             4
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             3
    16 |             1
    17 |             4
    18 |             4
    19 |             3

graph20_40_36.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            36
     2 |            15
     3 |             4
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             3
    17 |             2
    18 |             5
    19 |             5

graph20_40_627.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            40
     2 |             5
     3 |             2
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             0
    14 |             0
    15 |             3
    16 |             4
    17 |             2
    18 |             6
    19 |             6

graph20_40_897.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            25
     2 |             8
     3 |             2
     4 |             4
     5 |             3
     6 |             2
     7 |             8
     8 |             1
     9 |             0
    10 |             0
    11 |             2
    12 |             3
    13 |             3
    14 |             2
    15 |             2
    16 |             2
    17 |             3
    18 |             2
    19 |             5

graph20_40_779.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            29
     2 |             3
     3 |             2
     4 |            10
     5 |             4
     6 |             1
     7 |             0
     8 |             2
     9 |             1
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             7
    18 |             7
    19 |             7

graph20_40_292.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            42
     2 |            13
     3 |             3
     4 |             2
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             2
    17 |             2
    18 |             4
    19 |             5

graph20_40_488.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            30
     2 |            16
     3 |             0
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             1
    11 |             0
    12 |             3
    13 |             2
    14 |             1
    15 |             3
    16 |             2
    17 |             6
    18 |             5
    19 |             5

graph20_40_948.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            30
     2 |            15
     3 |             8
     4 |             7
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             1
    16 |             2
    17 |             4
    18 |             1
    19 |             6

graph20_40_728.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            33
     2 |             1
     3 |             6
     4 |             2
     5 |             4
     6 |             6
     7 |             1
     8 |             4
     9 |             2
    10 |             2
    11 |             0
    12 |             0
    13 |             2
    14 |             2
    15 |             1
    16 |             4
    17 |             2
    18 |             0
    19 |             5

graph20_40_520.txt: 
Min Cuts: 77 
S Size | Number of Cuts
     1 |            32
     2 |            17
     3 |             1
     4 |             1
     5 |             1
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             1
    13 |             3
    14 |             2
    15 |             1
    16 |             3
    17 |             4
    18 |             4
    19 |             3

graph20_40_168.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            31
     2 |             6
     3 |             7
     4 |             1
     5 |             4
     6 |             3
     7 |             2
     8 |             0
     9 |             4
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             5
    18 |             3
    19 |             7

graph20_40_823.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            25
     2 |            17
     3 |            12
     4 |             2
     5 |             3
     6 |             2
     7 |             0
     8 |             3
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             5
    17 |             2
    18 |             2
    19 |             2

graph20_40_201.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            35
     2 |            10
     3 |            15
     4 |             1
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             5
    18 |             0
    19 |             7

graph20_40_364.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            29
     2 |            15
     3 |             6
     4 |             5
     5 |             2
     6 |             1
     7 |             0
     8 |             1
     9 |             4
    10 |             1
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             1
    16 |             4
    17 |             2
    18 |             3
    19 |             2

graph20_40_114.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            29
     2 |            13
     3 |             6
     4 |             4
     5 |             9
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             3
    18 |             5
    19 |             4

graph20_40_592.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            48
     2 |             4
     3 |             3
     4 |             0
     5 |             0
     6 |             5
     7 |             0
     8 |             0
     9 |             1
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             2
    19 |             6

graph20_40_854.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            33
     2 |            15
     3 |             3
     4 |             1
     5 |             1
     6 |             0
     7 |             7
     8 |             2
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             3
    17 |             2
    18 |             1
    19 |             7

graph20_40_648.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            39
     2 |             5
     3 |             4
     4 |             0
     5 |             3
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             1
    13 |             1
    14 |             4
    15 |             2
    16 |             3
    17 |             1
    18 |             4
    19 |             9

graph20_40_603.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            26
     2 |            15
     3 |             8
     4 |             2
     5 |             1
     6 |             0
     7 |             3
     8 |             2
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             5
    18 |             5
    19 |             3

graph20_40_613.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            45
     2 |             6
     3 |             2
     4 |             2
     5 |             1
     6 |             3
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             2
    13 |             0
    14 |             2
    15 |             1
    16 |             0
    17 |             4
    18 |             4
    19 |             4

graph20_40_199.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            27
     2 |             6
     3 |             1
     4 |             5
     5 |            10
     6 |             1
     7 |             2
     8 |             3
     9 |             0
    10 |             1
    11 |             2
    12 |             1
    13 |             1
    14 |             9
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             4

graph20_40_518.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            35
     2 |             9
     3 |             5
     4 |             6
     5 |             3
     6 |             0
     7 |             2
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             2
    16 |             0
    17 |             3
    18 |             2
    19 |             8

graph20_40_867.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            37
     2 |             6
     3 |             7
     4 |             5
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             2
    14 |             2
    15 |             3
    16 |             2
    17 |             3
    18 |             4
    19 |             5

graph20_40_507.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            25
     2 |            13
     3 |             4
     4 |             0
     5 |             2
     6 |             2
     7 |             1
     8 |             1
     9 |             1
    10 |             1
    11 |             3
    12 |             0
    13 |             1
    14 |             2
    15 |             2
    16 |             4
    17 |             5
    18 |             7
    19 |             4

graph20_40_16.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            32
     2 |            10
     3 |             7
     4 |            10
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             0
    16 |             1
    17 |             2
    18 |             7
    19 |             4

graph20_40_883.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            22
     2 |            15
     3 |             8
     4 |             9
     5 |             1
     6 |             5
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             2
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             3
    19 |             8

graph20_40_293.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            32
     2 |             6
     3 |             5
     4 |             2
     5 |             1
     6 |             0
     7 |             0
     8 |            10
     9 |             1
    10 |             2
    11 |             1
    12 |             1
    13 |             2
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             4
    19 |             6

graph20_40_295.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            33
     2 |            13
     3 |             5
     4 |             2
     5 |             2
     6 |             4
     7 |             2
     8 |             0
     9 |             6
    10 |             2
    11 |             1
    12 |             4
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_40_181.txt: 
Min Cuts: 78 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |             2
     4 |             8
     5 |             2
     6 |             7
     7 |             4
     8 |             6
     9 |             5
    10 |             2
    11 |             0
    12 |             1
    13 |             1
    14 |             3
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |             7

graph20_40_951.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            28
     2 |            15
     3 |             9
     4 |             4
     5 |             0
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             2
    12 |             0
    13 |             6
    14 |             3
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |             6

graph20_40_521.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            41
     2 |             5
     3 |             4
     4 |             8
     5 |             1
     6 |             1
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             8
    19 |             3

graph20_40_894.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            34
     2 |            11
     3 |             8
     4 |             1
     5 |             4
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             3
    15 |             3
    16 |             3
    17 |             1
    18 |             5
    19 |             6

graph20_40_164.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            30
     2 |             7
     3 |             4
     4 |             2
     5 |             0
     6 |             4
     7 |             6
     8 |             2
     9 |             1
    10 |             1
    11 |             3
    12 |             0
    13 |             2
    14 |             1
    15 |             1
    16 |             4
    17 |             1
    18 |             6
    19 |             4

graph20_40_493.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            45
     2 |            13
     3 |             0
     4 |             4
     5 |             2
     6 |             0
     7 |             0
     8 |             1
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             4
    17 |             0
    18 |             4
    19 |             4

graph20_40_864.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            26
     2 |            10
     3 |             8
     4 |             2
     5 |             0
     6 |             1
     7 |             3
     8 |             2
     9 |             1
    10 |             8
    11 |             7
    12 |             2
    13 |             1
    14 |             3
    15 |             0
    16 |             2
    17 |             1
    18 |             0
    19 |             2

