graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             1
    11 |             1
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             3
    19 |            10

graph20_70_972.txt: 
Min Cuts: 82 
S Size | Number of Cuts
     1 |            50
     2 |            17
     3 |             0
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |            13

graph20_70_297.txt: 
Min Cuts: 82 
S Size | Number of Cuts
     1 |            44
     2 |            14
     3 |             8
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             0
    19 |            12

graph20_70_702.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            52
     2 |            12
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             4
    19 |            12

graph20_70_489.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            55
     2 |            12
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             1
    19 |            12

graph20_70_180.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            31
     2 |            26
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             4
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             2
    17 |             3
    18 |             3
    19 |            10

graph20_70_808.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            40
     2 |            20
     3 |             1
     4 |             1
     5 |             3
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             2
    19 |            14

graph20_70_142.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            43
     2 |            15
     3 |            10
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             3
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |             9

graph20_70_169.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            40
     2 |            20
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             3
    19 |            16

graph20_70_710.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            47
     2 |            16
     3 |             2
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            11

graph20_70_650.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            57
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             6
    19 |            14

graph20_70_590.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            45
     2 |            16
     3 |             7
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |            11

graph20_70_102.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            51
     2 |            13
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             2
    18 |             4
    19 |             7

graph20_70_651.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            44
     2 |            19
     3 |             0
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            16

graph20_70_103.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            42
     2 |            14
     3 |             9
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            12

graph20_70_731.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            42
     2 |            21
     3 |             0
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             3
    19 |            11

graph20_70_76.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            40
     2 |            12
     3 |             7
     4 |             6
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            12

graph20_70_936.txt: 
Min Cuts: 83 
S Size | Number of Cuts
     1 |            47
     2 |            15
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             5
    19 |            10

graph20_70_271.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            38
     2 |            22
     3 |             3
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             7
    19 |            12

graph20_70_888.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            50
     2 |            14
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |            15

graph20_70_329.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            33
     2 |            19
     3 |             4
     4 |            10
     5 |             4
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             5
    19 |             6

graph20_70_205.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            55
     2 |             6
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             5
    19 |            14

graph20_70_989.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            55
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             8
    19 |            13

graph20_70_125.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            38
     2 |            20
     3 |             6
     4 |             4
     5 |             3
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |             8

graph20_70_147.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            50
     2 |            17
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             4
    19 |            10

graph20_70_750.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            52
     2 |            16
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |            15

graph20_70_519.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            50
     2 |            15
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             6
    19 |             9

graph20_70_610.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            49
     2 |            13
     3 |             9
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             3
    19 |             7

graph20_70_987.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            34
     2 |            29
     3 |             0
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             5
    19 |             6

graph20_70_123.txt: 
Min Cuts: 84 
S Size | Number of Cuts
     1 |            41
     2 |            21
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             2
    19 |            11

graph20_70_114.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            59
     2 |            13
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             1
    19 |             8

graph20_70_662.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            45
     2 |            22
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            15

graph20_70_910.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            43
     2 |            21
     3 |             0
     4 |             3
     5 |             0
     6 |             0
     7 |             2
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             6
    19 |             6

graph20_70_581.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            42
     2 |             7
     3 |            17
     4 |             4
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             3
    19 |            10

graph20_70_749.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            49
     2 |            13
     3 |             5
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             1
    19 |            13

graph20_70_766.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            41
     2 |            23
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             1
    18 |             4
    19 |            10

graph20_70_718.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            40
     2 |            20
     3 |            11
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |            13

graph20_70_935.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            55
     2 |            14
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             5
    19 |             7

graph20_70_969.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            57
     2 |             7
     3 |             1
     4 |             7
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |             9

graph20_70_898.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            53
     2 |            12
     3 |             3
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             8
    19 |             7

graph20_70_176.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            23
     2 |            22
     3 |             9
     4 |             4
     5 |            10
     6 |             3
     7 |             1
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             1
    19 |             8

graph20_70_753.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            48
     2 |            21
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             5
    19 |             5

graph20_70_952.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            41
     2 |            22
     3 |             4
     4 |             4
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            12

graph20_70_393.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            61
     2 |             4
     3 |             4
     4 |             2
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            11

graph20_70_385.txt: 
Min Cuts: 85 
S Size | Number of Cuts
     1 |            54
     2 |            10
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             2
    15 |             2
    16 |             3
    17 |             0
    18 |             4
    19 |             7

graph20_70_127.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            49
     2 |            12
     3 |             6
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            14

graph20_70_655.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            61
     2 |             4
     3 |             5
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            11

graph20_70_382.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            57
     2 |            11
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             5
    19 |            10

graph20_70_436.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            36
     2 |             8
     3 |            16
     4 |             3
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             2
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             3
    19 |             9

graph20_70_83.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            50
     2 |            11
     3 |             8
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            11

graph20_70_561.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            44
     2 |            21
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            13

graph20_70_282.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            45
     2 |            13
     3 |             3
     4 |             1
     5 |             0
     6 |             6
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |            13

graph20_70_511.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            39
     2 |            12
     3 |             7
     4 |             9
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             7
    19 |            10

graph20_70_734.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            56
     2 |             3
     3 |            17
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |             8

graph20_70_604.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            53
     2 |            12
     3 |             5
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             3
    17 |             0
    18 |             0
    19 |            11

graph20_70_13.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            48
     2 |            18
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            16

graph20_70_550.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            45
     2 |             4
     3 |            15
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            14

graph20_70_938.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            42
     2 |            27
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |            12

graph20_70_249.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            34
     2 |            24
     3 |            10
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             2
    16 |             3
    17 |             3
    18 |             1
    19 |             8

graph20_70_29.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            32
     2 |             8
     3 |             4
     4 |             7
     5 |            12
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             4
    17 |             4
    18 |             6
    19 |             6

graph20_70_893.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            53
     2 |             3
     3 |             4
     4 |             6
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             5
    19 |            11

graph20_70_439.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            35
     2 |            17
     3 |            11
     4 |             0
     5 |             4
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |            12

graph20_70_91.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            33
     2 |            27
     3 |             3
     4 |             4
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             3
    19 |            13

graph20_70_889.txt: 
Min Cuts: 86 
S Size | Number of Cuts
     1 |            44
     2 |            13
     3 |            11
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             1
    19 |            12

graph20_70_68.txt: 
Min Cuts: 87 
S Size | Number of Cuts
     1 |            58
     2 |            14
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            12

graph20_70_444.txt: 
Min Cuts: 87 
S Size | Number of Cuts
     1 |            61
     2 |             5
     3 |             4
     4 |             4
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |             9

graph20_70_811.txt: 
Min Cuts: 87 
S Size | Number of Cuts
     1 |            46
     2 |            13
     3 |             4
     4 |             0
     5 |             5
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             4
    19 |            12

graph20_70_868.txt: 
Min Cuts: 87 
S Size | Number of Cuts
     1 |            56
     2 |            11
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            12

graph20_70_523.txt: 
Min Cuts: 87 
S Size | Number of Cuts
     1 |            49
     2 |            14
     3 |             4
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             3
    19 |             9

graph20_70_192.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            44
     2 |            12
     3 |            10
     4 |             8
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             3
    19 |             6

graph20_70_478.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            30
     2 |            11
     3 |            10
     4 |            10
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             2
    16 |             6
    17 |             2
    18 |             1
    19 |            12

graph20_70_41.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            65
     2 |            10
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |            12

graph20_70_735.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            43
     2 |            20
     3 |             3
     4 |             2
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             2
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |            11

graph20_70_36.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            29
     2 |            21
     3 |            17
     4 |             1
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             5
    19 |             9

graph20_70_488.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            33
     2 |            22
     3 |            11
     4 |             3
     5 |             5
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |             8

graph20_70_793.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            40
     2 |             9
     3 |            10
     4 |             3
     5 |             3
     6 |            10
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             2
    19 |             8

graph20_70_592.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            47
     2 |            14
     3 |             2
     4 |             5
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             2
    16 |             0
    17 |             0
    18 |             5
    19 |            11

graph20_70_860.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            44
     2 |            15
     3 |             9
     4 |             1
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             4
    19 |             8

graph20_70_678.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            53
     2 |            15
     3 |             0
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             5
    19 |             9

graph20_70_348.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            39
     2 |             9
     3 |             8
     4 |             5
     5 |             4
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             2
    17 |             3
    18 |             6
    19 |             8

graph20_70_826.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            56
     2 |             8
     3 |             6
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            11

graph20_70_485.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            50
     2 |             8
     3 |            13
     4 |             0
     5 |             4
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            10

graph20_70_817.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            45
     2 |            19
     3 |            13
     4 |             0
     5 |             0
     6 |             0
     7 |             0
