graph20_30_120.txt: 
Min Cuts: 37 
S Size | Number of Cuts
S Size | Number of Cuts
     1 |            26
     2 |            10
     3 |             5
     4 |             3
     5 |             1
     6 |             0
     7 |             0
     8 |             1
     9 |             2
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             4
    17 |             0
    18 |             2
    19 |             1

graph20_30_343.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            17
     2 |             8
     3 |             6
     4 |             2
     5 |             0
     6 |             2
     7 |             0
     8 |             0
     9 |             4
    10 |             0
    11 |             1
    12 |             4
    13 |             3
    14 |             2
    15 |             1
    16 |             2
    17 |             2
    18 |             2
    19 |             3

graph20_30_758.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            18
     2 |             8
     3 |             4
     4 |             3
     5 |             2
     6 |             3
     7 |             0
     8 |             1
     9 |             4
    10 |             4
    11 |             0
    12 |             0
    13 |             2
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |             4

graph20_30_414.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            25
     2 |            11
     3 |             3
     4 |             2
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             2
    10 |             2
    11 |             3
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |             2

graph20_30_1.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            16
     2 |            13
     3 |             1
     4 |             1
     5 |             2
     6 |             1
     7 |             0
     8 |             1
     9 |             1
    10 |             1
    11 |             0
