graph20_21_773.txt: 
Min Cuts: 48 
S Size | Number of Cuts
    19 |             1

graph20_21_943.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             6
     5 |             5
     6 |             5
     7 |             4
     8 |             3
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_315.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             4
     5 |             4
     6 |             4
     7 |             4
     8 |             4
     9 |             3
    10 |             3
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_525.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             5
     5 |             3
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_851.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_21_687.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_202.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             5
     4 |             6
     5 |             6
     6 |             5
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_720.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             3
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_21_570.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             3
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             3
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_908.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             7
     4 |             3
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             3
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_336.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             4
     5 |             5
     6 |             5
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_775.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            20
     2 |             9
     3 |             7
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_371.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             1
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_205.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             6
     5 |             3
     6 |             2
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_972.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_938.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             5
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             1
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_801.txt: 
Min Cuts: 73 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             7
     4 |             4
     5 |             5
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_465.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             3
    13 |             3
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_705.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_225.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_792.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            13
     3 |             8
     4 |             5
     5 |             3
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_450.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             4
     8 |             4
     9 |             4
    10 |             3
    11 |             3
    12 |             2
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_586.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             6
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_866.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_772.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             5
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_634.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             6
     5 |             6
     6 |             5
     7 |             2
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_42.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             5
     5 |             5
     6 |             5
     7 |             4
     8 |             4
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_136.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_638.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             7
     5 |             5
     6 |             5
     7 |             4
     8 |             3
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_685.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             5
     5 |             5
     6 |             5
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             1
    19 |             2

graph20_21_305.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             5
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             3
    12 |             3
    13 |             3
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_583.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             6
     5 |             4
     6 |             5
     7 |             5
     8 |             4
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_852.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             6
     5 |             5
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             2

graph20_21_196.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             5
     4 |             3
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             3
    13 |             3
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             3

graph20_21_496.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_814.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             1

graph20_21_692.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             5
     5 |             6
     6 |             5
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_769.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_793.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             6
     5 |             3
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             3
    12 |             3
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             0
    19 |             2

graph20_21_177.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             1

graph20_21_55.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_460.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_978.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             6
     4 |             6
     5 |             5
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_262.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             7
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_21_704.txt: 
Min Cuts: 74 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             3
     5 |             3
     6 |             2
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_876.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             4
     8 |             4
     9 |             4
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_630.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             5
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_259.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_479.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             5
     4 |             4
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_733.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             4
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             3
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_538.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             6
     5 |             6
     6 |             5
     7 |             5
     8 |             4
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_987.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             7
     5 |             4
     6 |             4
     7 |             5
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_904.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             5
     4 |             5
     5 |             4
     6 |             4
     7 |             4
     8 |             3
     9 |             4
    10 |             3
    11 |             3
    12 |             2
    13 |             3
    14 |             2
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_618.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             1

graph20_21_341.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            13
     3 |             6
     4 |             5
     5 |             5
     6 |             4
     7 |             2
     8 |             2
     9 |             1
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             1

graph20_21_1.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             7
     5 |             6
     6 |             5
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_788.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             3
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_953.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             5
     6 |             5
     7 |             4
     8 |             4
     9 |             3
    10 |             3
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_354.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             4
     5 |             4
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             2
    11 |             3
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_40.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             3
    11 |             3
    12 |             3
    13 |             3
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_682.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             8
     3 |             7
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_845.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             3
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_927.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             7
     5 |             5
     6 |             3
     7 |             2
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_30.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             9
     4 |             6
     5 |             4
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_273.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_389.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             5
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             3
    12 |             3
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_668.txt: 
Min Cuts: 75 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             5
     5 |             5
     6 |             5
     7 |             4
     8 |             3
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             1

graph20_21_644.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             6
     5 |             4
     6 |             2
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_302.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             8
     4 |             7
     5 |             6
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_856.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             4
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             3
    13 |             3
    14 |             3
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_227.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             6
     5 |             6
     6 |             5
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_995.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            12
     3 |             8
     4 |             6
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_837.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             6
     4 |             5
     5 |             3
     6 |             4
     7 |             4
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             2

graph20_21_15.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             6
     4 |             5
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             2

graph20_21_79.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             5
     5 |             6
     6 |             4
     7 |             5
     8 |             4
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             2

graph20_21_546.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             7
     4 |             6
     5 |             2
     6 |             3
     7 |             3
     8 |             3
     9 |             3
    10 |             3
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_782.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             6
     5 |             6
     6 |             5
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_248.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             8
     4 |             7
     5 |             6
     6 |             5
     7 |             5
     8 |             3
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_945.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            11
     3 |             6
     4 |             6
     5 |             3
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_750.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |             9
     3 |             8
     4 |             6
     5 |             5
     6 |             4
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             2
    19 |             1

graph20_21_554.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             4
     5 |             3
     6 |             3
     7 |             2
     8 |             3
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             2
    19 |             2

graph20_21_331.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             7
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             2
    17 |             2
    18 |             2
    19 |             1

graph20_21_41.txt: 
Min Cuts: 76 
S Size | Number of Cuts
     1 |            19
     2 |            10
     3 |             9
     4 |             7
     5 |             5
     6 |             4
     7 |             4
     8 |             4
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             1

graph20_21_565.txt: 
